Area	Campaign	Event label	Date/Time	Latitude	Longitude
South Atlantic Ocean	ANT-XIII/5	PS40/14835	1996-05-26T09:51	-46.670	-54.520
South Atlantic Ocean	ANT-XIII/5	PS40/14836	1996-05-27T10:00	-42.650	-48.820
South Atlantic Ocean	ANT-XIII/5	PS40/14837	1996-05-28T09:53	-38.650	-43.800
South Atlantic Ocean	ANT-XIII/5	PS40/14838	1996-05-29T09:55	-38.050	-43.130
South Atlantic Ocean	ANT-XIII/5	PS40/14839	1996-05-30T10:05	-35.130	-40.180
South Atlantic Ocean	ANT-XIII/5	PS40/14840	1996-05-31T09:50	-31.030	-37.120
South Atlantic Ocean	ANT-XIII/5	PS40/14841	1996-06-01T09:46	-26.520	-33.980
South Atlantic Ocean	ANT-XIII/5	PS40/14842	1996-06-02T09:48	-21.850	-30.880
South Atlantic Ocean	ANT-XIII/5	PS40/14843	1996-06-03T09:51	-16.550	-29.300
South Atlantic Ocean	ANT-XIII/5	PS40/14844	1996-06-04T09:56	-12.950	-28.680
South Atlantic Ocean	ANT-XIII/5	PS40/14845	1996-06-05T09:50	-7.420	-27.750
South Atlantic Ocean	ANT-XIII/5	PS40/14846	1996-06-06T09:38	-4.000	-27.180
South Atlantic Ocean	ANT-XIII/5	PS40/14847	1996-06-07T09:50	-1.880	-26.830
South Atlantic Ocean	ANT-XIII/3	PS39/13917	1996-01-27T09:58	-37.180	16.480
South Atlantic Ocean	ANT-XIII/3	PS39/13918	1996-01-28T09:48	-41.570	13.880
South Atlantic Ocean	ANT-XIII/3	PS39/13919	1996-01-29T09:56	-46.150	10.970
South Atlantic Ocean	ANT-XIII/3	PS39/13920	1996-01-30T09:58	-50.780	8.680
South Atlantic Ocean	ANT-XIII/3	PS39/13921	1996-02-01T09:59	-57.850	1.350
Weddell Sea	ANT-XIII/3	PS39/13922	1996-02-02T09:48	-62.350	-1.570
Weddell Sea	ANT-XIII/3	PS39/13923	1996-02-03T09:58	-66.970	-5.000
Weddell Sea	ANT-XIII/3	PS39/13924	1996-02-04T05:04	-70.250	-8.020
Weddell Sea	ANT-XIII/3	PS39/13925	1996-02-04T09:56	-70.500	-8.250
Weddell Sea	ANT-XIII/3	PS39/13926	1996-02-05T09:58	-71.070	-11.620
Weddell Sea	ANT-XIII/3	PS39/13927	1996-02-06T07:01	-71.670	-12.500
Weddell Sea	ANT-XIII/3	PS39/13928	1996-02-06T09:59	-71.650	-12.750
Weddell Sea	ANT-XIII/3	PS39/13929	1996-02-07T08:46	-71.680	-12.750
Weddell Sea	ANT-XIII/3	PS39/13930	1996-02-08T06:40	-71.530	-13.530
Weddell Sea	ANT-XIII/3	PS39/13931	1996-02-08T09:58	-71.530	-13.530
Weddell Sea	ANT-XIII/3	PS39/13932	1996-02-09T05:57	-71.450	-13.720
Weddell Sea	ANT-XIII/3	PS39/13933	1996-02-09T09:57	-71.370	-12.800
Weddell Sea	ANT-XIII/3	PS39/13934	1996-02-10T09:56	-71.570	-12.430
Weddell Sea	ANT-XIII/3	PS39/13935	1996-02-11T06:44	-71.530	-13.530
Weddell Sea	ANT-XIII/3	PS39/13936	1996-02-11T09:54	-71.530	-13.520
Weddell Sea	ANT-XIII/3	PS39/13937	1996-02-13T09:51	-73.170	-20.350
Weddell Sea	ANT-XIII/3	PS39/13938	1996-02-14T05:51	-73.270	-21.650
Weddell Sea	ANT-XIII/3	PS39/13939	1996-02-14T09:48	-73.630	-22.420
Weddell Sea	ANT-XIII/3	PS39/13940	1996-02-15T09:54	-73.670	-22.430
Weddell Sea	ANT-XIII/3	PS39/13941	1996-02-16T09:54	-73.330	-21.280
Weddell Sea	ANT-XIII/3	PS39/13942	1996-02-17T05:49	-72.850	-19.170
Weddell Sea	ANT-XIII/3	PS39/13943	1996-02-17T09:50	-72.850	-19.180
Weddell Sea	ANT-XIII/3	PS39/13944	1996-02-18T09:55	-72.830	-19.720
Weddell Sea	ANT-XIII/3	PS39/13945	1996-02-19T09:52	-72.420	-18.320
Weddell Sea	ANT-XIII/3	PS39/13946	1996-02-20T05:47	-71.670	-12.500
Weddell Sea	ANT-XIII/3	PS39/13947	1996-02-20T09:54	-71.680	-12.500
Weddell Sea	ANT-XIII/3	PS39/13948	1996-02-21T09:48	-71.120	-11.480
Weddell Sea	ANT-XIII/3	PS39/13949	1996-02-22T09:00	-71.330	-12.420
Weddell Sea	ANT-XIII/3	PS39/13950	1996-02-23T09:46	-71.400	-14.330
Weddell Sea	ANT-XIII/3	PS39/13951	1996-02-24T09:47	-71.580	-14.130
Weddell Sea	ANT-XIII/3	PS39/13952	1996-02-25T09:39	-71.530	-13.720
Weddell Sea	ANT-XIII/3	PS39/13953	1996-02-28T09:23	-71.570	-12.450
Weddell Sea	ANT-XIII/3	PS39/13954	1996-02-29T10:29	-71.520	-12.450
Weddell Sea	ANT-XIII/3	PS39/13955	1996-03-01T06:29	-70.480	-8.250
Weddell Sea	ANT-XIII/3	PS39/13956	1996-03-01T09:58	-70.480	-8.250
Weddell Sea	ANT-XIII/3	PS39/13957	1996-03-02T10:00	-70.500	-10.720
Weddell Sea	ANT-XIII/3	PS39/13958	1996-03-03T09:47	-70.480	-8.270
Weddell Sea	ANT-XIII/3	PS39/13959	1996-03-04T09:47	-70.500	-8.250
Weddell Sea	ANT-XIII/3	PS39/13960	1996-03-05T09:49	-69.700	-7.300
Weddell Sea	ANT-XIII/3	PS39/13961	1996-03-06T09:49	-66.270	-1.750
South Atlantic Ocean	ANT-XIII/3	PS39/13962	1996-03-07T09:46	-62.000	1.670
South Atlantic Ocean	ANT-XIII/3	PS39/13963	1996-03-08T09:49	-57.950	4.600
South Atlantic Ocean	ANT-XIII/3	PS39/13964	1996-03-09T09:48	-53.920	7.480
South Atlantic Ocean	ANT-XIII/3	PS39/13965	1996-03-10T09:47	-50.430	9.550
South Atlantic Ocean	ANT-XIII/3	PS39/13966	1996-03-11T09:38	-46.900	11.550
South Atlantic Ocean	ANT-XIII/3	PS39/13967	1996-03-13T09:45	-40.120	15.220
South Atlantic Ocean	ANT-I/1	PS01/00035	1983-01-10T16:58	-0.800	-10.300
South Atlantic Ocean	ANT-I/1	PS01/00036	1983-01-10T22:57	-2.000	-9.500
South Atlantic Ocean	ANT-I/1	PS01/00037	1983-01-11T04:49	-3.000	-8.600
South Atlantic Ocean	ANT-I/1	PS01/00038	1983-01-11T11:19	-4.200	-7.700
South Atlantic Ocean	ANT-I/1	PS01/00039	1983-01-11T17:02	-5.100	-6.900
South Atlantic Ocean	ANT-I/1	PS01/00040	1983-01-11T23:00	-6.200	-6.100
South Atlantic Ocean	ANT-I/1	PS01/00041	1983-01-12T04:54	-7.300	-5.200
South Atlantic Ocean	ANT-I/1	PS01/00042	1983-01-12T11:03	-7.900	-4.700
South Atlantic Ocean	ANT-I/1	PS01/00043	1983-01-12T16:58	-8.700	-4.100
South Atlantic Ocean	ANT-I/1	PS01/00044	1983-01-12T22:51	-9.300	-3.700
South Atlantic Ocean	ANT-I/1	PS01/00045	1983-01-13T07:01	-10.500	-2.600
South Atlantic Ocean	ANT-I/1	PS01/00046	1983-01-13T10:59	-11.100	-2.000
South Atlantic Ocean	ANT-I/1	PS01/00047	1983-01-13T17:21	-11.900	-1.300
South Atlantic Ocean	ANT-I/1	PS01/00048	1983-01-13T22:52	-12.900	-0.500
South Atlantic Ocean	ANT-I/1	PS01/00049	1983-01-14T05:55	-14.200	0.500
South Atlantic Ocean	ANT-I/1	PS01/00050	1983-01-14T10:59	-14.900	1.100
South Atlantic Ocean	ANT-I/1	PS01/00051	1983-01-14T16:59	-15.700	1.800
South Atlantic Ocean	ANT-I/1	PS01/00052	1983-01-14T22:52	-16.500	2.500
South Atlantic Ocean	ANT-I/1	PS01/00053	1983-01-15T04:59	-17.300	3.200
South Atlantic Ocean	ANT-I/1	PS01/00054	1983-01-15T10:48	-18.100	3.900
South Atlantic Ocean	ANT-I/1	PS01/00055	1983-01-15T17:06	-19.200	4.900
South Atlantic Ocean	ANT-I/1	PS01/00056	1983-01-15T22:47	-20.100	5.700
South Atlantic Ocean	ANT-I/1	PS01/00057	1983-01-16T05:46	-21.300	6.700
South Atlantic Ocean	ANT-I/1	PS01/00058	1983-01-16T10:47	-22.100	7.600
South Atlantic Ocean	ANT-I/1	PS01/00059	1983-01-16T16:57	-22.600	7.900
South Atlantic Ocean	ANT-I/1	PS01/00060	1983-01-16T22:59	-23.600	8.700
South Atlantic Ocean	ANT-I/1	PS01/00061	1983-01-17T05:24	-24.300	9.400
South Atlantic Ocean	ANT-I/1	PS01/00062	1983-01-17T10:54	-25.100	10.000
South Atlantic Ocean	ANT-I/1	PS01/00063	1983-01-17T16:43	-25.700	10.600
South Atlantic Ocean	ANT-I/1	PS01/00064	1983-01-17T22:28	-26.400	11.300
South Atlantic Ocean	ANT-I/1	PS01/00065	1983-01-18T05:11	-27.200	12.000
South Atlantic Ocean	ANT-I/1	PS01/00066	1983-01-18T10:57	-28.000	12.700
South Atlantic Ocean	ANT-I/1	PS01/00067	1983-01-18T16:39	-29.000	13.600
South Atlantic Ocean	ANT-I/1	PS01/00068	1983-01-18T23:04	-30.000	14.600
South Atlantic Ocean	ANT-I/1	PS01/00069	1983-01-19T04:50	-31.000	15.500
South Atlantic Ocean	ANT-I/1	PS01/00070	1983-01-19T10:56	-31.900	16.400
South Atlantic Ocean	ANT-II/1	PS04/00331	1983-10-05T22:27	-1.000	-30.300
South Atlantic Ocean	ANT-II/1	PS04/00332	1983-10-06T04:25	-2.000	-30.800
South Atlantic Ocean	ANT-II/1	PS04/00333	1983-10-06T10:14	-3.200	-31.400
South Atlantic Ocean	ANT-II/1	PS04/00334	1983-10-06T16:21	-4.300	-31.900
South Atlantic Ocean	ANT-II/1	PS04/00335	1983-10-06T22:20	-5.400	-32.400
South Atlantic Ocean	ANT-II/1	PS04/00336	1983-10-07T04:20	-6.500	-32.900
South Atlantic Ocean	ANT-II/1	PS04/00337	1983-10-07T10:20	-7.600	-33.400
South Atlantic Ocean	ANT-II/1	PS04/00338	1983-10-07T16:12	-8.700	-33.900
South Atlantic Ocean	ANT-II/1	PS04/00339	1983-10-07T22:14	-9.500	-34.300
South Atlantic Ocean	ANT-II/1	PS04/00340	1983-10-08T04:27	-10.400	-34.700
South Atlantic Ocean	ANT-II/1	PS04/00341	1983-10-08T10:17	-11.200	-35.100
South Atlantic Ocean	ANT-II/1	PS04/00342	1983-10-08T15:56	-12.100	-35.500
South Atlantic Ocean	ANT-II/1	PS04/00343	1983-10-08T22:21	-13.000	-35.900
South Atlantic Ocean	ANT-II/1	PS04/00344	1983-10-09T04:27	-13.900	-36.300
South Atlantic Ocean	ANT-II/1	PS04/00345	1983-10-09T10:12	-14.700	-36.700
South Atlantic Ocean	ANT-II/1	PS04/00346	1983-10-09T16:20	-15.600	-37.200
South Atlantic Ocean	ANT-II/1	PS04/00347	1983-10-09T22:11	-16.500	-37.700
South Atlantic Ocean	ANT-II/1	PS04/00348	1983-10-10T04:37	-17.500	-38.000
South Atlantic Ocean	ANT-II/1	PS04/00349	1983-10-10T10:15	-18.300	-38.400
South Atlantic Ocean	ANT-II/1	PS04/00350	1983-10-10T16:18	-18.900	-38.700
South Atlantic Ocean	ANT-II/1	PS04/00351	1983-10-10T23:02	-19.700	-39.200
South Atlantic Ocean	ANT-II/1	PS04/00352	1983-10-11T04:34	-20.500	-39.600
South Atlantic Ocean	ANT-II/1	PS04/00353	1983-10-11T10:19	-21.300	-40.000
South Atlantic Ocean	ANT-II/1	PS04/00354	1983-10-11T16:31	-21.800	-40.300
South Atlantic Ocean	ANT-II/1	PS04/00355	1983-10-11T21:53	-22.600	-41.200
South Atlantic Ocean	ANT-II/2	PS04/00356	1983-10-15T22:32	-24.100	-43.300
South Atlantic Ocean	ANT-II/2	PS04/00357	1983-10-16T04:23	-25.200	-43.900
South Atlantic Ocean	ANT-II/2	PS04/00358	1983-10-16T10:24	-26.400	-44.300
South Atlantic Ocean	ANT-II/2	PS04/00359	1983-10-16T16:27	-27.600	-44.600
South Atlantic Ocean	ANT-II/2	PS04/00360	1983-10-17T04:25	-29.800	-45.400
South Atlantic Ocean	ANT-II/2	PS04/00361	1983-10-17T16:26	-32.100	-46.200
South Atlantic Ocean	ANT-II/2	PS04/00362	1983-10-17T22:03	-33.400	-46.600
South Atlantic Ocean	ANT-II/2	PS04/00363	1983-10-18T04:30	-34.500	-47.100
South Atlantic Ocean	ANT-II/2	PS04/00364	1983-10-18T10:11	-35.500	-47.400
South Atlantic Ocean	ANT-II/2	PS04/00365	1983-10-18T16:19	-36.400	-47.800
South Atlantic Ocean	ANT-II/2	PS04/00366	1983-10-18T22:26	-37.500	-48.200
South Atlantic Ocean	ANT-II/2	PS04/00367	1983-10-19T06:59	-39.100	-48.800
South Atlantic Ocean	ANT-II/2	PS04/00368	1983-10-19T10:27	-39.800	-49.100
South Atlantic Ocean	ANT-II/2	PS04/00369	1983-10-19T16:16	-40.100	-49.200
South Atlantic Ocean	ANT-II/2	PS04/00370	1983-10-19T23:02	-41.300	-49.600
South Atlantic Ocean	ANT-II/2	PS04/00371	1983-10-20T04:22	-42.500	-50.200
South Atlantic Ocean	ANT-II/2	PS04/00372	1983-10-20T10:34	-44.100	-50.800
South Atlantic Ocean	ANT-II/2	PS04/00373	1983-10-20T16:17	-44.800	-51.100
South Atlantic Ocean	ANT-II/2	PS04/00374	1983-10-20T22:01	-46.100	-51.700
South Atlantic Ocean	ANT-II/2	PS04/00375	1983-10-21T04:16	-47.500	-52.300
South Atlantic Ocean	ANT-II/2	PS04/00376	1983-10-21T10:04	-48.800	-52.800
South Atlantic Ocean	ANT-II/2	PS04/00377	1983-10-21T16:34	-50.000	-53.400
South Atlantic Ocean	ANT-II/2	PS04/00378	1983-10-21T22:03	-51.100	-54.000
South Atlantic Ocean	ANT-II/2	PS04/00379	1983-10-22T04:19	-52.300	-54.500
South Atlantic Ocean	ANT-II/2	PS04/00380	1983-10-22T10:10	-53.400	-55.100
South Atlantic Ocean	ANT-II/2	PS04/00381	1983-10-22T16:21	-54.500	-55.600
Scotia Sea	ANT-II/2	PS04/00382	1983-10-22T22:24	-55.800	-56.300
Scotia Sea	ANT-II/2	PS04/00383	1983-10-23T04:27	-57.200	-57.100
Scotia Sea	ANT-II/2	PS04/00384	1983-10-23T10:31	-58.500	-57.900
Scotia Sea	ANT-II/2	PS04/00385	1983-10-23T16:27	-59.600	-58.500
Scotia Sea	ANT-II/2	PS04/00386	1983-10-23T22:23	-60.300	-58.900
Scotia Sea	ANT-II/2	PS04/00387	1983-10-24T04:37	-60.600	-58.700
Scotia Sea	ANT-II/2	PS04/00388	1983-10-24T10:20	-60.800	-58.600
Scotia Sea	ANT-II/2	PS04/00389	1983-10-24T22:10	-61.500	-57.900
Scotia Sea	ANT-II/2	PS04/00390	1983-10-25T04:32	-61.800	-57.300
Scotia Sea	ANT-II/2	PS04/00391	1983-10-25T10:33	-62.200	-57.600
Scotia Sea	ANT-II/2	PS04/00392	1983-10-25T16:24	-62.300	-57.600
Scotia Sea	ANT-II/2	PS04/00393	1983-10-25T22:24	-62.700	-57.300
Scotia Sea	ANT-II/2	PS04/00394	1983-10-26T04:21	-63.000	-57.000
Scotia Sea	ANT-II/2	PS04/00395	1983-10-26T10:27	-62.900	-57.100
Scotia Sea	ANT-II/2	PS04/00396	1983-10-26T16:20	-63.100	-57.200
South Atlantic Ocean	ANT-III/1	PS06/01106	1984-10-26T23:16	-0.200	-18.430
South Atlantic Ocean	ANT-III/1	PS06/01107	1984-10-27T11:09	-0.350	-18.630
South Atlantic Ocean	ANT-III/1	PS06/01108	1984-10-27T23:17	-0.400	-18.570
South Atlantic Ocean	ANT-III/1	PS06/01109	1984-10-28T11:09	-0.250	-18.430
South Atlantic Ocean	ANT-III/1	PS06/01110	1984-10-28T17:18	-0.700	-19.050
South Atlantic Ocean	ANT-III/1	PS06/01111	1984-10-28T23:09	-1.580	-19.900
South Atlantic Ocean	ANT-III/1	PS06/01112	1984-10-29T05:13	-2.530	-20.830
South Atlantic Ocean	ANT-III/1	PS06/01113	1984-10-29T11:16	-3.500	-21.760
South Atlantic Ocean	ANT-III/1	PS06/01114	1984-10-29T17:14	-4.550	-22.750
South Atlantic Ocean	ANT-III/1	PS06/01115	1984-10-29T23:17	-5.530	-23.700
South Atlantic Ocean	ANT-III/1	PS06/01116	1984-10-30T05:15	-6.500	-24.600
South Atlantic Ocean	ANT-III/1	PS06/01117	1984-10-30T11:16	-7.430	-25.500
South Atlantic Ocean	ANT-III/1	PS06/01118	1984-10-30T17:15	-8.350	-26.480
South Atlantic Ocean	ANT-III/1	PS06/01119	1984-10-30T23:19	-9.300	-27.470
South Atlantic Ocean	ANT-III/1	PS06/01120	1984-10-31T05:17	-10.170	-28.380
South Atlantic Ocean	ANT-III/1	PS06/01121	1984-10-31T11:13	-11.020	-29.270
South Atlantic Ocean	ANT-III/1	PS06/01122	1984-10-31T17:13	-11.720	-30.000
South Atlantic Ocean	ANT-III/1	PS06/01123	1984-10-31T23:18	-12.400	-30.730
South Atlantic Ocean	ANT-III/1	PS06/01124	1984-11-01T05:15	-13.070	-31.430
South Atlantic Ocean	ANT-III/1	PS06/01125	1984-11-01T11:09	-13.770	-32.180
South Atlantic Ocean	ANT-III/1	PS06/01126	1984-11-01T17:17	-14.470	-32.880
South Atlantic Ocean	ANT-III/1	PS06/01127	1984-11-01T23:28	-15.230	-33.550
South Atlantic Ocean	ANT-III/1	PS06/01128	1984-11-02T05:16	-15.910	-34.170
South Atlantic Ocean	ANT-III/1	PS06/01129	1984-11-02T11:05	-16.750	-34.880
South Atlantic Ocean	ANT-III/1	PS06/01130	1984-11-02T17:19	-17.880	-35.750
South Atlantic Ocean	ANT-III/1	PS06/01131	1984-11-02T23:12	-18.750	-36.500
South Atlantic Ocean	ANT-III/1	PS06/01132	1984-11-03T05:12	-19.600	-37.470
South Atlantic Ocean	ANT-III/1	PS06/01133	1984-11-03T11:05	-20.470	-38.480
South Atlantic Ocean	ANT-III/1	PS06/01134	1984-11-03T17:10	-21.550	-39.730
South Atlantic Ocean	ANT-III/1	PS06/01135	1984-11-03T23:14	-22.400	-40.860
South Atlantic Ocean	ANT-III/1	PS06/01136	1984-11-06T17:04	-23.630	-43.470
South Atlantic Ocean	ANT-III/1	PS06/01137	1984-11-06T23:28	-24.880	-44.100
South Atlantic Ocean	ANT-III/1	PS06/01138	1984-11-07T05:20	-26.060	-44.700
South Atlantic Ocean	ANT-III/1	PS06/01139	1984-11-07T11:09	-27.300	-45.300
South Atlantic Ocean	ANT-III/1	PS06/01140	1984-11-07T17:07	-28.420	-45.900
South Atlantic Ocean	ANT-III/1	PS06/01141	1984-11-07T23:15	-29.610	-46.550
South Atlantic Ocean	ANT-III/1	PS06/01142	1984-11-08T05:18	-30.820	-47.150
South Atlantic Ocean	ANT-III/1	PS06/01143	1984-11-08T11:15	-32.000	-47.820
South Atlantic Ocean	ANT-III/1	PS06/01144	1984-11-08T17:26	-33.150	-48.430
South Atlantic Ocean	ANT-III/1	PS06/01145	1984-11-08T23:21	-34.230	-49.020
South Atlantic Ocean	ANT-III/1	PS06/01146	1984-11-09T05:23	-35.290	-49.600
South Atlantic Ocean	ANT-III/1	PS06/01147	1984-11-09T11:12	-36.330	-50.300
South Atlantic Ocean	ANT-III/1	PS06/01148	1984-11-09T17:06	-37.300	-51.180
South Atlantic Ocean	ANT-III/1	PS06/01149	1984-11-10T04:53	-39.000	-52.860
South Atlantic Ocean	ANT-III/1	PS06/01150	1984-11-10T11:13	-39.820	-53.220
South Atlantic Ocean	ANT-III/1	PS06/01151	1984-11-10T17:12	-40.420	-53.970
South Atlantic Ocean	ANT-III/1	PS06/01152	1984-11-10T23:02	-40.990	-54.930
South Atlantic Ocean	ANT-III/1	PS06/01153	1984-11-11T05:16	-41.910	-55.850
South Atlantic Ocean	ANT-III/1	PS06/01154	1984-11-11T11:12	-42.850	-56.820
South Atlantic Ocean	ANT-III/1	PS06/01155	1984-11-11T17:03	-44.000	-58.000
South Atlantic Ocean	ANT-III/1	PS06/01156	1984-11-11T23:08	-45.140	-59.240
South Atlantic Ocean	ANT-III/1	PS06/01157	1984-11-12T04:52	-46.060	-60.180
South Atlantic Ocean	ANT-III/1	PS06/01158	1984-11-12T11:02	-47.050	-61.250
South Atlantic Ocean	ANT-III/1	PS06/01159	1984-11-12T17:05	-48.000	-62.330
South Atlantic Ocean	ANT-III/1	PS06/01160	1984-11-12T23:17	-49.030	-63.520
South Atlantic Ocean	ANT-III/1	PS06/01161	1984-11-13T04:59	-49.840	-64.440
South Atlantic Ocean	ANT-III/1	PS06/01162	1984-11-13T11:07	-50.730	-65.500
South Atlantic Ocean	ANT-III/1	PS06/01163	1984-11-13T17:01	-51.770	-66.750
Scotia Sea	ANT-V/1	PS09/01524	1986-05-10T10:43	-61.000	-55.200
Scotia Sea	ANT-V/1	PS09/01525	1986-05-11T10:46	-61.850	-55.500
Scotia Sea	ANT-V/1	PS09/01526	1986-05-12T10:45	-61.050	-55.850
Scotia Sea	ANT-V/1	PS09/01527	1986-05-13T10:44	-61.210	-55.950
Scotia Sea	ANT-V/1	PS09/01528	1986-05-14T10:42	-60.050	-54.250
Scotia Sea	ANT-V/1	PS09/01529	1986-05-15T10:45	-60.540	-54.260
Scotia Sea	ANT-V/1	PS09/01530	1986-05-16T10:48	-60.950	-55.050
Scotia Sea	ANT-V/1	PS09/01531	1986-05-17T10:44	-60.000	-55.000
Scotia Sea	ANT-V/1	PS09/01532	1986-05-18T10:46	-60.760	-55.920
Scotia Sea	ANT-V/1	PS09/01533	1986-05-19T10:53	-61.660	-56.760
Scotia Sea	ANT-V/1	PS09/01534	1986-05-20T10:46	-60.410	-56.740
Scotia Sea	ANT-V/1	PS09/01535	1986-05-21T11:25	-61.060	-58.400
Scotia Sea	ANT-V/1	PS09/01536	1986-05-22T10:44	-62.260	-57.760
Scotia Sea	ANT-V/1	PS09/01537	1986-05-23T10:40	-62.680	-59.280
Scotia Sea	ANT-V/1	PS09/01538	1986-05-24T10:46	-63.040	-60.460
Drake Passage	ANT-V/1	PS09/01539	1986-05-26T10:40	-61.560	-63.760
Drake Passage	ANT-V/1	PS09/01540	1986-05-27T10:44	-63.490	-62.110
Drake Passage	ANT-V/1	PS09/01541	1986-05-28T10:43	-64.980	-63.440
Drake Passage	ANT-V/1	PS09/01542	1986-05-29T10:40	-64.540	-62.530
Drake Passage	ANT-V/1	PS09/01543	1986-05-30T10:45	-64.860	-64.200
Drake Passage	ANT-V/1	PS09/01544	1986-05-31T10:38	-64.860	-63.240
Drake Passage	ANT-V/1	PS09/01545	1986-06-02T10:49	-63.720	-65.660
South Pacific Ocean	ANT-V/1	PS09/01546	1986-06-03T10:40	-64.870	-67.360
South Pacific Ocean	ANT-V/1	PS09/01547	1986-06-04T10:39	-65.660	-68.310
South Pacific Ocean	ANT-V/1	PS09/01548	1986-06-05T10:47	-66.520	-68.360
Drake Passage	ANT-V/1	PS09/01549	1986-06-06T11:22	-66.060	-67.020
Drake Passage	ANT-V/1	PS09/01550	1986-06-07T10:49	-63.300	-63.800
Scotia Sea	ANT-V/1	PS09/01551	1986-06-08T10:39	-61.770	-57.620
Scotia Sea	ANT-V/1	PS09/01552	1986-06-09T10:45	-60.920	-55.740
Scotia Sea	ANT-V/1	PS09/01553	1986-06-10T11:07	-60.920	-55.390
Scotia Sea	ANT-V/1	PS09/01554	1986-06-11T10:44	-61.070	-55.880
Scotia Sea	ANT-V/1	PS09/01555	1986-06-13T10:43	-61.090	-56.060
Scotia Sea	ANT-V/1	PS09/01556	1986-06-14T10:40	-59.340	-57.240
South Atlantic Ocean	ANT-V/2	PS10/01630	1986-07-31T05:12	-65.550	3.000
South Atlantic Ocean	ANT-V/2	PS10/01631	1986-07-31T10:43	-65.580	3.000
South Atlantic Ocean	ANT-V/2	PS10/01632	1986-07-31T16:40	-65.600	3.050
South Atlantic Ocean	ANT-V/2	PS10/01633	1986-07-31T23:47	-65.630	2.980
South Atlantic Ocean	ANT-V/2	PS10/01634	1986-08-01T05:08	-65.600	3.200
South Atlantic Ocean	ANT-V/2	PS10/01635	1986-08-01T10:59	-65.600	3.200
South Atlantic Ocean	ANT-V/2	PS10/01636	1986-08-01T16:33	-65.590	3.350
South Atlantic Ocean	ANT-V/2	PS10/01637	1986-08-01T23:01	-65.520	3.310
South Atlantic Ocean	ANT-V/2	PS10/01638	1986-08-02T05:17	-65.000	3.850
South Atlantic Ocean	ANT-V/2	PS10/01639	1986-08-02T10:54	-64.600	4.350
South Atlantic Ocean	ANT-V/2	PS10/01640	1986-08-02T23:00	-64.500	4.950
South Atlantic Ocean	ANT-V/2	PS10/01641	1986-08-03T10:52	-64.450	6.050
South Atlantic Ocean	ANT-V/2	PS10/01642	1986-08-03T17:05	-64.700	6.500
South Atlantic Ocean	ANT-V/2	PS10/01643	1986-08-03T23:05	-64.870	7.050
South Atlantic Ocean	ANT-V/2	PS10/01644	1986-08-04T05:01	-65.150	7.600
South Atlantic Ocean	ANT-V/2	PS10/01645	1986-08-04T10:52	-65.300	8.000
South Atlantic Ocean	ANT-V/2	PS10/01646	1986-08-04T16:59	-65.320	8.000
South Atlantic Ocean	ANT-V/2	PS10/01647	1986-08-04T22:59	-65.490	7.690
South Atlantic Ocean	ANT-V/2	PS10/01648	1986-08-05T05:08	-65.800	7.000
South Atlantic Ocean	ANT-V/2	PS10/01649	1986-08-05T10:52	-65.900	6.700
Lazarer Sea	ANT-V/2	PS10/01650	1986-08-05T16:53	-66.090	6.300
Lazarer Sea	ANT-V/2	PS10/01651	1986-08-05T23:03	-66.210	6.160
Lazarer Sea	ANT-V/2	PS10/01652	1986-08-06T05:03	-66.470	5.480
Lazarer Sea	ANT-V/2	PS10/01653	1986-08-06T10:57	-66.670	5.050
Lazarer Sea	ANT-V/2	PS10/01654	1986-08-06T16:59	-66.850	4.630
Lazarer Sea	ANT-V/2	PS10/01655	1986-08-06T23:16	-67.200	3.760
Lazarer Sea	ANT-V/2	PS10/01656	1986-08-07T05:05	-67.400	3.180
Lazarer Sea	ANT-V/2	PS10/01657	1986-08-07T11:00	-67.700	2.800
Lazarer Sea	ANT-V/2	PS10/01658	1986-08-07T16:48	-67.770	2.700
Lazarer Sea	ANT-V/2	PS10/01659	1986-08-07T23:20	-68.120	1.840
Lazarer Sea	ANT-V/2	PS10/01660	1986-08-08T05:02	-68.300	1.300
Lazarer Sea	ANT-V/2	PS10/01661	1986-08-08T16:47	-68.450	1.050
Lazarer Sea	ANT-V/2	PS10/01662	1986-08-08T23:05	-68.500	1.030
Lazarer Sea	ANT-V/2	PS10/01663	1986-08-09T05:02	-68.500	0.900
Lazarer Sea	ANT-V/2	PS10/01664	1986-08-09T10:43	-68.600	0.800
Lazarer Sea	ANT-V/2	PS10/01665	1986-08-09T17:14	-68.630	0.900
Lazarer Sea	ANT-V/2	PS10/01666	1986-08-09T23:08	-68.670	0.910
Lazarer Sea	ANT-V/2	PS10/01667	1986-08-10T05:01	-68.700	1.000
Lazarer Sea	ANT-V/2	PS10/01668	1986-08-10T10:53	-68.680	1.000
Lazarer Sea	ANT-V/2	PS10/01669	1986-08-10T16:45	-68.700	1.030
Lazarer Sea	ANT-V/2	PS10/01670	1986-08-10T23:18	-68.690	0.990
Lazarer Sea	ANT-V/2	PS10/01671	1986-08-11T05:01	-68.720	0.950
Lazarer Sea	ANT-V/2	PS10/01672	1986-08-11T10:50	-68.750	0.940
Lazarer Sea	ANT-V/2	PS10/01673	1986-08-11T16:57	-68.770	0.830
Lazarer Sea	ANT-V/2	PS10/01674	1986-08-11T22:56	-68.750	0.890
Lazarer Sea	ANT-V/2	PS10/01675	1986-08-12T05:01	-68.750	0.900
